gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TPI1,7.908105532526257,1.1129844982253314,0.18400628523198465,6.048622180607277,1.4608980919569143e-9,3.016754559891028e-7
MIF,9.894520037886151,1.2300434347444313,0.2009165267214474,6.1221615504521205,9.231435461928322e-10,3.016754559891028e-7
NDUFB11,10.387501253264787,1.0388379323855785,0.17479454117783144,5.943194366285682,2.795206681955185e-9,3.8480678654916376e-7
UQCRQ,12.326411078174687,1.037614229833398,0.1771760647987418,5.856401828384928,4.730029756850259e-9,4.091137635724302e-7
COX8A,8.567608995717634,1.041316051231615,0.17804093283518643,5.848745199484927,4.952951132838138e-9,4.091137635724302e-7
COX7A2,16.72151947916704,1.1596991287105396,0.2074559683419152,5.590097686653199,2.269419044053259e-8,1.3389572359914228e-6
GAPDH,38.64856427285251,1.5377569875153272,0.27499876101559717,5.591868784558305,2.2463856238082438e-8,1.3389572359914228e-6
COX5B,10.739967256527095,0.8799435640667598,0.15813697712495883,5.564439007654952,2.629970925471824e-8,1.3577224902748291e-6
NDUFA4,14.695612575086397,1.019380380868845,0.18935552518089782,5.383420314221072,7.308360966322953e-8,3.353725643434866e-6
NME1,4.874077450961453,1.0431758826620063,0.1950785656346617,5.3474654135792665,8.919444878448946e-8,3.6837307347994143e-6
COX7B,8.490925788961805,0.8699456238955238,0.16346368080374113,5.321950537379638,1.026604890309696e-7,3.854434724526404e-6
NDUFS5,8.437819870361002,0.9017836697980272,0.17042905919337084,5.291255341466461,1.2147962001759068e-7,4.180923588938745e-6
DAD1,11.019361233937357,0.8987668496223292,0.1724091070067349,5.212989413530344,1.8582150470712003e-7,5.828242965521118e-6
COX6B1,14.059544992141209,0.9541645002238729,0.18343631466394147,5.201611807192697,1.9756755815325822e-7,5.828242965521118e-6
NDUFA2,5.4676885823800125,0.8870315439175691,0.17216700007214655,5.152157751171006,2.5750627840807065e-7,7.090006198835545e-6
PGAM1,4.768947598934911,0.9260734564010303,0.1807970831491779,5.122170337432467,3.0203884996859777e-7,7.79637781481443e-6
UQCRH,14.905146679311597,1.015238994903652,0.19946692962961382,5.089760978367838,3.5851513021301055e-7,8.709808751645492e-6
COX5A,9.76675968669567,0.9326720930825982,0.18376124474087716,5.075455896033818,3.865680172247461e-7,8.86958839521223e-6
ALDOA,10.28905079762453,0.8554781243693531,0.1709636395586003,5.003860040521221,5.61935627527871e-7,1.1838058295974267e-5
NDUFB7,7.808410358781472,0.8701176241507251,0.174023155456737,5.000010612766073,5.732715881827732e-7,1.1838058295974267e-5
ALG5,5.413235115404534,0.9048696776242386,0.1822334876638907,4.965441254645632,6.854503993685294e-7,1.3480524520914414e-5
UQCR10,6.772362683604838,0.8108887900090558,0.16665828951687667,4.865577298073379,1.141231960861589e-6,2.1424036356174378e-5
UQCR11,8.380160801571831,0.8573612549895682,0.1768906698268935,4.846842718321934,1.2544179757793155e-6,2.2524983652037274e-5
RPN2,10.23821966550331,1.0002857443571633,0.20679160893825485,4.83716795615162,1.3170213735240489e-6,2.266374280272634e-5
NDUFAB1,5.15397989560652,0.8572346715392105,0.17768899361761328,4.824354362566651,1.404575038765846e-6,2.3203579640411777e-5
NDUFA1,10.305218763232027,0.7805710724575537,0.16584972395888722,4.706496060560528,2.5201085319211957e-6,4.0030954757055915e-5
SRM,6.220034784288838,0.9440000305598535,0.2044095933663873,4.6181787019546165,3.87122808125103e-6,4.8885097831056926e-5
NDUFB4,8.500467820968076,0.7765225441407821,0.1680126368662563,4.6218103508423605,3.8040570241090166e-6,4.8885097831056926e-5
PLPP5,7.895566829500755,0.8442164947234206,0.18247913915439953,4.626372628868612,3.721255381893822e-6,4.8885097831056926e-5
UQCRB,17.147139412288542,0.8663855048465272,0.18733691086114135,4.624745336431394,3.7505892001451267e-6,4.8885097831056926e-5
COX6C,11.048892867537258,0.758730557571211,0.16381938934480417,4.631506445029216,3.630146955797714e-6,4.8885097831056926e-5
ATP6V1G1,8.692148282148576,0.7106654823244228,0.15415348479927465,4.610116230909668,4.0244390466245415e-6,4.8885097831056926e-5
PKM,5.094973725415218,0.8734762607286811,0.188666204960935,4.62974416064362,3.661177977891669e-6,4.8885097831056926e-5
TECR,6.207914243328635,0.7700739119240387,0.16684263406983485,4.615570331991469,3.9201724980262675e-6,4.8885097831056926e-5
COX7C,18.674844671826378,0.9370518420419534,0.20378146255865884,4.598317385087083,4.25916809729997e-6,5.025818354813965e-5
NDUFA11,7.230973305312006,0.7379936536646539,0.1654668486300833,4.4600695533551145,8.193305886758113e-6,9.399542586753057e-5
